timestamp,temperature,battery,voltage,fuel,temp_status,battery_status,voltage_status,fuel_status
2026-05-23 14:46:00.836800,61.90794006044807,78.65589630080322,4.515464952804851,87.61699344843403,Normal,Normal,Normal,Normal
2026-05-23 14:46:01.848769,9.504362729447644,95.03278971179773,4.671371227556753,59.93220636937576,Normal,Normal,Normal,Normal
2026-05-23 14:46:02.904006,35.67801306163876,31.06144216353276,3.592450371212342,34.030188474790606,Normal,Normal,Warning,Normal
2026-05-23 14:46:03.905877,78.79022905950465,87.23795775818982,4.229371335937525,75.2300584631975,Normal,Normal,Normal,Normal
2026-05-23 14:46:04.915719,9.070897242902953,78.18162029581983,4.959185384154665,72.27331473894594,Normal,Normal,Normal,Normal
2026-05-23 14:46:05.917927,49.53862320339728,28.985945483863127,4.753130743208807,51.517566880078114,Normal,Normal,Normal,Normal
2026-05-23 14:46:06.919450,21.232887850635855,33.97777148777672,4.221915418200576,96.40099915757122,Normal,Normal,Normal,Normal
2026-05-23 14:46:07.921374,58.0029228183198,89.73263020447023,4.691596400718602,65.2215630685464,Normal,Normal,Normal,Normal
2026-05-23 14:46:08.922877,64.29926317371158,42.600893198054294,4.851791216231206,37.60445574267037,Normal,Normal,Normal,Normal
2026-05-23 14:46:09.924895,37.083096106991974,46.2011487151818,4.545425151748471,95.76816415113387,Normal,Normal,Normal,Normal
2026-05-23 14:46:10.926666,0.35595992080015293,73.30142351699753,4.239228867813241,50.45562386388751,Normal,Normal,Normal,Normal
2026-05-23 14:46:11.928506,75.68463780339641,59.563247544978985,3.604943849332388,46.735922655209386,Normal,Normal,Normal,Normal
2026-05-23 14:46:12.930412,31.721378163005596,64.95778990412809,3.4510417593955593,30.10511277244644,Normal,Normal,Warning,Normal
2026-05-23 14:46:13.932293,78.71747599621204,47.54011634607933,4.022816188458571,13.898983799532957,Normal,Normal,Normal,Warning
2026-05-23 14:46:14.935267,22.99338590106773,38.41353191764752,4.068129071632579,82.92685383856517,Normal,Normal,Normal,Normal
2026-05-23 14:46:15.937241,49.89949431844566,30.06156542071991,4.842586878273718,87.53807914831383,Normal,Normal,Normal,Normal
2026-05-23 14:46:16.939050,72.3257642360931,35.56315206071553,3.4822713029105157,23.56963086176342,Normal,Normal,Warning,Normal
2026-05-23 14:46:17.940822,35.66996109671849,58.62892275857419,3.5540683090014213,17.60555231233573,Normal,Normal,Warning,Normal
2026-05-23 14:46:18.941866,34.582832468509864,65.29754431565641,4.045770058179357,96.89935821501838,Normal,Normal,Normal,Normal
2026-08-10 15:19:28.281461,2.3665687850510153,31.058783782027266,3.6623064038916686,73.2768224341975,Normal,Normal,Normal,Normal
2026-08-10 15:19:43.520899,8.243745844700197,74.51662432911917,3.9552015888336203,34.21580023083148,Normal,Normal,Normal,Normal
2026-08-10 15:19:53.523099,28.261003727153884,29.0222251177384,4.098421307201578,38.15863095844546,Normal,Normal,Normal,Normal
2026-08-10 15:20:03.524357,74.10787828467136,58.44524563919772,4.894672016458358,66.0676284400752,Normal,Normal,Normal,Normal
2026-08-10 15:20:14.119199,28.10148131446784,72.05267202909229,4.346081115699474,24.60460990365703,Normal,Normal,Normal,Normal
2026-08-10 15:20:19.121000,61.363076661753524,35.22157999963524,4.013859197904833,63.44026916646787,Normal,Normal,Normal,Normal
2026-08-10 15:20:24.123882,4.237590703929284,31.102238172645134,4.122973068746422,28.310984014517008,Normal,Normal,Normal,Normal
2026-08-10 15:20:29.126831,26.489876093397157,36.11375249079487,3.97707587940689,49.81547213934269,Normal,Normal,Normal,Normal
2026-08-10 15:20:35.756556,56.35622529702825,80.34303448764351,4.629912049878907,61.93575491887494,Normal,Normal,Normal,Normal
2026-08-10 15:20:37.758402,7.2675209321382805,62.68930428793353,4.6100623661642475,22.354597597121536,Normal,Normal,Normal,Normal
2026-08-10 15:20:39.760272,52.93143289496876,28.200264294936225,3.642499129195566,69.8980399246463,Normal,Normal,Normal,Normal
2026-08-10 15:20:41.762189,21.81663679632809,28.232848948256127,4.637367799997467,52.66812251241692,Normal,Normal,Normal,Normal
2026-08-10 15:20:43.764093,79.22311087426388,72.36463714460407,4.851548965621518,72.837350203574,Normal,Normal,Normal,Normal
2026-08-10 15:20:45.765876,17.112569559216738,23.882264353691998,4.607363957215147,74.94737102478311,Normal,Normal,Normal,Normal
2026-08-10 15:20:47.767921,39.40933793517169,77.44713818627868,4.617302519518958,89.12018362554105,Normal,Normal,Normal,Normal
2026-08-10 15:20:49.769986,7.053699940847276,57.57162730397713,4.41383871425254,97.60322177006219,Normal,Normal,Normal,Normal
2026-08-10 15:20:51.771995,47.09031442959376,84.67046169004655,3.7907853509560976,34.5285758249199,Normal,Normal,Normal,Normal
2026-08-10 15:20:53.774097,53.113394872894816,65.53143332090772,4.530569068940132,74.74582595320467,Normal,Normal,Normal,Normal
2026-08-10 15:20:55.775564,28.97910625954627,90.11645868011311,3.873841043764188,59.77089856116473,Normal,Normal,Normal,Normal
