timestamp,temperature,battery,voltage,fuel,temp_status,battery_status,voltage_status,fuel_status
2026-05-26 17:38:31.294218,20.28848714700057,99.5443300617923,4.6620373249916245,99.83868693477352,Normal,Normal,Normal,Normal
2026-05-26 17:38:32.297114,20.49360799313821,99.41529285866899,4.596120053938469,99.75116611982077,Normal,Normal,Normal,Normal
2026-05-26 17:38:33.298736,20.950603037443706,99.2262858479556,4.715587598051195,99.63943620464653,Normal,Normal,Normal,Normal
2026-05-26 17:38:34.300471,21.135628554860705,98.8772578571104,3.9469524132629585,99.49667328673596,Normal,Normal,Normal,Normal
2026-05-26 17:38:35.311173,21.384261846997628,98.46559683538528,3.7173604838860594,99.42556379065431,Normal,Normal,Normal,Normal
2026-05-26 17:38:36.314340,21.795900537558044,98.09456220895895,3.8643581012024386,99.30351411606665,Normal,Normal,Normal,Normal
2026-05-26 17:38:37.316413,21.96401101223664,97.76291136945821,4.7327627178210045,99.13153307467452,Normal,Normal,Normal,Normal
2026-05-26 17:38:38.317959,22.29423752823582,97.44737127736116,3.734779987739709,98.99194147196268,Normal,Normal,Normal,Normal
2026-05-26 17:38:39.320077,22.541328871327504,97.08425013044324,4.551989079642007,98.83007449523444,Normal,Normal,Normal,Normal
2026-05-26 17:38:40.322383,23.038760689689365,96.73679750455831,3.3598722938434618,98.69290950652282,Normal,Normal,Warning,Normal
2026-05-26 17:38:41.324318,23.472206550675065,96.59746914308468,4.017578248684123,98.60554871074702,Normal,Normal,Normal,Normal
2026-05-26 17:38:42.326385,23.930729300300325,96.18538536343033,3.6759498393470076,98.48873022310664,Normal,Normal,Normal,Normal
2026-05-26 17:38:43.328542,24.227179644537735,95.74403752851322,4.773292389557579,98.39191806177092,Normal,Normal,Normal,Normal
2026-05-26 17:38:44.331231,24.410481089282282,95.32188075947495,3.8589649187450195,98.3136811779873,Normal,Normal,Normal,Normal
2026-05-26 17:38:45.334652,24.569583423813707,94.91596626152177,3.5262933553531495,98.19609512617761,Normal,Normal,Warning,Normal
2026-05-26 17:38:46.336747,25.048930787019014,94.63404077056163,4.133243214559098,98.12137826315636,Normal,Normal,Normal,Normal
2026-05-26 17:38:47.339033,25.459907327981142,94.34738608767883,4.8875513513806865,97.92288030199835,Normal,Normal,Normal,Normal
2026-05-26 17:38:48.341558,25.751900794003816,94.21333852464042,3.3879746862810305,97.72814552342902,Normal,Normal,Warning,Normal
2026-05-26 17:38:49.343383,26.120566026300292,93.747476812889,3.846835967968768,97.59795176096878,Normal,Normal,Normal,Normal
2026-05-26 17:38:50.346490,26.42264966548506,93.38325333160635,4.490607093682548,97.45076480993438,Normal,Normal,Normal,Normal
